q1,q2,q3,q4,q5,q6,x,y,z
0.0069084,0.22918,0.48893,-1.2312e-05,0.10809,0,0.3836,0.00265,0.354
-0.032478,0.25866,0.22626,-0.00012224,0.041477,0,0.4309,-0.014,0.436
0.36164,0.23514,-0.16788,0.00030931,-0.05183,0,0.4124,0.156,0.601
0.14606,0.25683,0.40162,0.00071382,0.084743,0,0.399,0.0587,0.373
0.08183,0.37473,-0.35928,0.0013749,-0.10455,0,0.472,0.0387,0.613
0.45239,0.15921,-0.088276,0.00018376,-0.02918,0,0.3786,0.184,0.602
-0.18611,-0.53969,0.40252,0.0037586,0.12692,0,0.219,-0.0412,0.633
-0.40537,0.14162,0.48032,-0.0018683,0.11226,0,0.34717,-0.149,0.39
-0.037059,0.5649,0.29292,-0.00041544,0.03998,0,0.4396,-0.0163,0.2791
0.20455,-0.35247,0.18032,-0.0012147,0.062223,0,0.2584,0.0536,0.672
0.15129,0.4384,-0.20484,0.0010202,-0.07073,0,0.49,0.0747,0.521
0.26779,0.35666,-0.39172,0.00079569,-0.11056,0,0.4483,0.123,0.634
0.13,0.41967,-0.67781,0.0033305,-0.18162,0,0.4455,0.0582,0.712
0.46201,-0.56878,0.33287,-0.0031286,0.11251,0,0.182,0.0906,0.665
-0.38605,-0.0051113,0.60512,-0.00099799,0.15317,0,0.3149,-0.128,0.398
0.13097,-0.19083,-0.043223,-0.00035202,-0.0010002,0,0.2938,0.0387,0.71
-0.26755,0.36373,-0.028216,-0.00070094,-0.025038,0,0.456,-0.125,0.487
0.026792,-0.20372,0.73972,-0.00061064,0.2006,0,0.294,0.00787,0.412
-0.21804,0.26617,0.46513,-0.0012458,0.10019,0,0.3818,-0.0846,0.3477
-0.10654,0.52766,0.11266,-0.00085434,-0.00060355,0,0.475,-0.0508,0.356
0.0078332,0.28473,0.38653,1.4417e-05,0.079278,0,0.4085,0.0032,0.367
0.068328,0.53956,0.030534,0.00082789,-0.020975,0,0.491,0.0336,0.38
-0.33498,0.031859,-0.15226,0.0002731,-0.038199,0,0.35048,-0.122,0.677
0.72301,0.0095635,0.4152,0.0012369,0.10383,0,0.2765,0.244,0.463
0.36611,-0.31354,0.80676,-0.0031459,0.22738,0,0.2521,0.0966,0.418
0.16586,0.18823,-0.40945,0.00059678,-0.10704,0,0.3925,0.0657,0.713
0.13903,-0.22691,0.33407,-0.0014262,0.093877,0,0.3145,0.044,0.576
-0.38525,0.15883,-0.0047129,-0.00032417,-0.0089621,0,0.3921,-0.159,0.569
0.19129,0.49592,-0.57447,0.0021296,-0.16046,0,0.485,0.0939,0.638
-0.2527,0.16161,0.0074404,-0.00027275,-0.006205,0,0.4105,-0.106,0.563
0.55619,-0.38852,0.271,-0.0008986,0.08699,0,0.222,0.138,0.647
0.69492,0.30006,-0.092531,0.00066228,-0.037107,0,0.35387,0.295,0.542
0.26541,0.52912,0.3446,0.0019063,0.055033,0,0.412,0.112,0.2788
0.10407,-0.14284,0.74841,-0.0017666,0.19932,0,0.298,0.0311,0.391
0.48741,0.18585,-0.086333,0.00026229,-0.030024,0,0.3792,0.201,0.59
0.16643,0.48469,-0.47478,0.0018623,-0.13659,0,0.493,0.0828,0.605
0.13344,0.41794,0.24122,0.00068151,0.036354,0,0.4425,0.0594,0.361
-0.32858,0.15293,-0.1887,3.8537e-05,-0.053181,0,0.3901,-0.133,0.644
0.44937,-0.011799,0.31189,0.00062621,0.078016,0,0.3359,0.162,0.511
0.29524,0.13985,0.34273,0.0010657,0.077052,0,0.3814,0.116,0.441
0.29617,0.36082,0.19501,0.0011926,0.028652,0,0.4293,0.131,0.403
-0.10686,0.41865,0.18409,-0.00054239,0.02257,0,0.454,-0.0487,0.381
0.32363,0.50109,-0.39421,0.0012065,-0.11815,0,0.483,0.162,0.565
-0.42942,-0.19232,0.29106,0.0001107,0.081529,0,0.297,-0.136,0.582
-0.029702,0.36963,-0.12868,-0.00048918,-0.04983,0,0.478,-0.0142,0.524
-0.08374,0.31005,-0.31628,-0.0010436,-0.091061,0,0.454,-0.0381,0.626
-0.25399,0.32388,0.07525,-0.00072626,0.001776,0,0.443,-0.115,0.465
-0.13792,0.31857,0.28142,-0.00063622,0.051673,0,0.4265,-0.0592,0.39
0.60796,-0.11761,0.68415,0.0011499,0.18406,0,0.2572,0.179,0.406
-0.41333,-0.095474,0.41364,-0.00019654,0.10833,0,0.3192,-0.14,0.501
-0.25899,0.44315,0.27572,-0.0014163,0.043416,0,0.4265,-0.113,0.338
0.39895,-0.25164,0.50996,-0.0015402,0.14149,0,0.2847,0.12,0.514
-0.39849,0.20768,0.2043,-0.0011353,0.039487,0,0.3919,-0.165,0.466
0.14786,0.36521,-0.13106,0.00065617,-0.049558,0,0.472,0.0703,0.527
-0.28031,0.063342,-0.15163,0.00013532,-0.039649,0,0.3682,-0.106,0.665
-0.29016,0.084552,-0.059547,-4.455e-05,-0.018575,0,0.3818,-0.114,0.621
-0.53543,0.16846,0.1186,-0.00079713,0.020641,0,0.3641,-0.216,0.516
-0.20653,-0.35089,0.13347,0.0011596,0.050624,0,0.2525,-0.0529,0.689
0.26998,-0.17965,0.023262,-0.0003631,0.014772,0,0.2992,0.0828,0.682
-0.10991,0.5113,-0.64968,-0.0032023,-0.18005,0,0.487,-0.0537,0.659
0.57462,-0.64868,0.82812,-0.011931,0.25242,0,0.178,0.115,0.49
0.13202,-0.56764,0.49721,-0.0042931,0.15017,0,0.221,0.0293,0.603
0.41087,0.022123,0.26438,0.00064935,0.064214,0,0.35118,0.153,0.517
-0.23667,-0.39522,0.19858,0.001635,0.069086,0,0.243,-0.0586,0.676
-0.27876,0.15289,0.0090912,-0.00027513,-0.0053579,0,0.4053,-0.116,0.566
-0.17759,-0.10951,0.16563,0.00010371,0.045915,0,0.3421,-0.0614,0.604
0.16554,0.98764,-0.63702,0.0049176,-0.20161,0,0.596,0.0995,0.39
0.14209,0.39762,0.28991,0.00074916,0.049267,0,0.4313,0.0617,0.353
-0.045254,0.44447,-0.49849,-0.0017686,-0.1421,0,0.484,-0.0219,0.634
0.040318,-0.30129,0.4239,-0.0015216,0.12113,0,0.2978,0.012,0.563
-0.38889,-0.68659,0.72764,0.013973,0.21694,0,0.188,-0.0768,0.538
0.20715,0.25979,-0.074438,0.00034055,-0.030774,0,0.4406,0.0926,0.553
-0.29378,0.33041,0.13787,-0.00097761,0.016524,0,0.433,-0.131,0.438
-0.37147,-0.49185,0.57414,0.0059208,0.16945,0,0.232,-0.0903,0.555
0.29537,0.10609,0.044963,0.00025871,0.0056881,0,0.3911,0.119,0.571
0.10751,-0.8362,0.82517,-0.0085644,0.23945,0,0.17,0.0182,0.528
0.30733,0.18904,0.078908,0.00054428,0.0097384,0,0.4096,0.13,0.523
-0.3768,-0.10278,0.33627,-1.3584e-05,0.088726,0,0.326,-0.129,0.534
-0.42487,-0.0051887,0.28028,-0.00056187,0.069641,0,0.34259,-0.155,0.521
0.29226,-0.63237,0.67647,-0.012059,0.20013,0,0.206,0.0618,0.547
0.23211,0.26759,-0.055558,0.00038894,-0.026667,0,0.44,0.104,0.542
-0.40961,0.04636,0.62403,-0.0016295,0.15551,0,0.3132,-0.136,0.374
0.074411,0.3643,-0.4605,0.0019063,-0.12841,0,0.459,0.0342,0.657
-0.31408,0.61471,-0.28369,-0.0016488,-0.098034,0,0.508,-0.165,0.462
-0.13421,-0.042424,-0.071755,0.00013876,-0.015231,0,0.34884,-0.0471,0.673
-0.40152,-0.27718,0.17856,0.00042903,0.05815,0,0.2685,-0.114,0.652
0.33529,-0.35139,0.87446,-0.0039375,0.25004,0,0.241,0.0839,0.403
-0.48161,0.023589,0.046094,-0.00014083,0.0099551,0,0.34057,-0.178,0.603
-0.50882,-0.14381,0.39445,0.00013379,0.10573,0,0.2958,-0.165,0.525
0.71614,-0.50612,0.88221,-0.0064865,0.26983,0,0.176,0.153,0.437
-0.1052,0.31261,-0.38904,-0.00127,-0.1084,0,0.4471,-0.0472,0.653
-0.82669,-0.77906,0.63736,-5.9007e-05,0.19832,0,0.116,-0.126,0.59
-0.15689,0.37386,0.036523,-0.00060066,-0.010185,0,0.464,-0.0734,0.457
-0.10945,-0.86072,0.78141,0.0056023,0.22872,0,0.161,-0.0176,0.549
0.14011,0.78244,-0.80439,0.0046342,-0.2294,0,0.555,0.0782,0.576
-0.20122,0.39022,-0.51316,-0.00083689,-0.1411,0,0.454,-0.0926,0.665
0.11697,0.17714,0.63284,-5.4869e-05,0.14826,0,0.34553,0.0406,0.3264
-0.33472,-0.66128,0.62021,0.0090157,0.18638,0,0.193,-0.067,0.575
0.35294,-0.15331,0.46868,-0.00038693,0.12532,0,0.3122,0.115,0.499
0.028677,0.36986,0.19497,0.00016494,0.0278,0,0.4497,0.0129,0.399
0.0081396,-0.33277,0.21418,-0.00017933,0.06893,0,0.2753,0.00224,0.654
0.10168,0.35189,0.44812,0.00063851,0.090661,0,0.3969,0.0405,0.3196
-0.22112,-0.53288,0.36144,0.0035836,0.11666,0,0.215,-0.0483,0.647
-0.41083,-0.015579,0.17402,-0.00026168,0.043478,0,0.34434,-0.15,0.567
-0.26547,-0.037822,0.014806,2.4919e-05,0.0054943,0,0.3494,-0.095,0.638
0.091332,0.31584,0.44126,0.00049714,0.091085,0,0.3974,0.0364,0.3361
0.34135,-0.23358,0.72784,-0.0020857,0.19933,0,0.2751,0.0977,0.425
-0.11465,-0.569,0.87056,0.0042281,0.26435,0,0.223,-0.0256,0.456
-0.30402,0.42533,0.40648,-0.0020769,0.076468,0,0.392,-0.123,0.3031
0.48492,0.1349,0.093294,0.00056234,0.016088,0,0.3682,0.194,0.54
0.092356,0.76974,-0.44738,0.0028245,-0.1464,0,0.565,0.0523,0.442
-0.54548,-0.35396,0.6494,0.0031652,0.18539,0,0.239,-0.145,0.489
0.13171,0.21926,-0.44073,0.0010735,-0.11596,0,0.4024,0.0533,0.712
0.56447,-0.13548,0.82888,0.0017207,0.22779,0,0.24,0.152,0.361
0.014043,0.16467,-0.028468,9.2149e-05,-0.015175,0,0.4244,0.00596,0.576
-0.27093,-0.34176,1.0134,0.0029136,0.29468,0,0.222,-0.0616,0.352
0.45374,0.23987,0.12491,0.0010345,0.01852,0,0.3937,0.192,0.483
-0.29819,-0.25555,0.2062,0.00042311,0.063813,0,0.2886,-0.0887,0.635
-0.18554,0.5377,-0.54556,-0.0022244,-0.15574,0,0.502,-0.0942,0.606
-0.26085,-0.22553,0.37331,0.0011089,0.10395,0,0.3076,-0.0821,0.56
0.13428,0.30405,-0.4184,0.00077793,-0.11523,0,0.439,0.0593,0.668
-0.17248,0.14053,0.34472,-0.00056523,0.077194,0,0.3926,-0.0684,0.44
-0.09729,0.44857,-0.27767,-0.001311,-0.088782,0,0.496,-0.0484,0.545
0.5307,-0.1242,0.3045,5.2963e-05,0.081417,0,0.2982,0.175,0.554
-0.090621,0.30162,-0.49603,-0.0020508,-0.13313,0,0.4294,-0.039,0.698
0.18351,-0.46114,0.62775,-0.0061223,0.18423,0,0.2526,0.0468,0.526
-0.071548,0.51622,0.1279,-0.00065879,0.0035474,0,0.473,-0.0339,0.356
0.10273,0.73641,-0.4884,0.0029755,-0.15389,0,0.56,0.0577,0.477
0.32051,-0.25937,0.86405,-0.0028416,0.24064,0,0.2532,0.084,0.383
0.21319,-0.22321,0.81078,-0.0030976,0.22248,0,0.2737,0.0592,0.392
0.20583,0.12411,0.85317,0.00063081,0.212,0,0.2811,0.0587,0.2799
-0.32521,0.21768,0.18558,-0.00093538,0.0342,0,0.4063,-0.137,0.469
-0.083681,-0.45844,0.31939,0.0019542,0.10156,0,0.241,-0.0202,0.646
-0.22231,-0.25346,1.1033,-0.00033253,0.32177,0,0.207,-0.0468,0.3044
0.15508,0.051182,0.082311,0.0001518,0.017474,0,0.3889,0.0608,0.578
-0.15296,0.23113,-0.42383,-0.00094678,-0.11258,0,0.4087,-0.063,0.701
0.11014,-0.097897,1.0183,-0.00045396,0.27681,0,0.237,0.0262,0.2937
0.23168,-0.176,0.022943,-0.00031645,0.014479,0,0.3035,0.0716,0.681
0.16198,-0.43097,0.54525,-0.0057407,0.15878,0,0.2611,0.0426,0.551
-0.079829,0.38126,0.15935,-0.00038286,0.01867,0,0.455,-0.0364,0.407
0.2372,-0.41211,0.28155,-0.0019438,0.090501,0,0.247,0.0597,0.649
-0.068661,-0.48407,0.82294,0.0024206,0.24359,0,0.242,-0.0166,0.455
-0.31135,-0.4598,0.83127,0.0057999,0.24387,0,0.234,-0.0752,0.446
-0.20751,0.48896,-0.16229,-0.0010859,-0.063198,0,0.494,-0.104,0.479
-0.2669,-0.17199,0.3853,0.0006557,0.10448,0,0.3204,-0.0876,0.538
0.40976,-0.61818,0.63036,-0.0091583,0.18844,0,0.199,0.0863,0.562
-0.20247,0.20997,-0.17317,-0.00020329,-0.051913,0,0.4238,-0.087,0.614
0.21699,0.25451,0.24422,0.0008241,0.046284,0,0.4182,0.0922,0.431
0.18261,0.42411,-0.56024,0.0013157,-0.15381,0,0.462,0.0853,0.667
-0.14881,0.25087,0.29407,-0.00062987,0.05856,0,0.4162,-0.0624,0.414
0.38597,-0.432,0.57636,-0.0043444,0.16645,0,0.245,0.0995,0.539
-0.17297,-0.35233,0.21207,0.0013071,0.070014,0,0.2639,-0.0461,0.66
-0.54221,-0.06971,0.42911,-0.0005838,0.11131,0,0.3021,-0.182,0.486
0.12237,-0.074291,0.85952,-0.001455,0.22682,0,0.2791,0.0343,0.3342
0.13149,-0.85457,0.60948,-0.00090419,0.1958,0,0.143,0.0189,0.612
-0.098655,0.40737,-0.1491,-0.00085707,-0.056175,0,0.485,-0.048,0.514
0.26198,-0.32374,0.66911,-0.0037923,0.18789,0,0.2743,0.0735,0.473
0.2274,0.41022,0.33035,0.0013121,0.058508,0,0.417,0.0965,0.3339
-0.28076,-0.31639,0.46292,0.0024749,0.13141,0,0.2827,-0.0815,0.552
-0.21006,0.40041,0.25472,-0.0010405,0.040711,0,0.4329,-0.0923,0.364
-0.20758,-0.16293,0.31975,0.00060586,0.087237,0,0.3281,-0.0691,0.561
-0.37433,0.058388,-0.038569,-2.4007e-05,-0.012303,0,0.364,-0.143,0.623
0.12728,0.26043,-0.26733,0.00059506,-0.076816,0,0.4392,0.0562,0.629
0.42207,0.14345,0.68181,0.0028143,0.1655,0,0.305,0.137,0.3226
-0.05937,0.26442,0.51033,-0.00010733,0.11143,0,0.3802,-0.0226,0.3336
0.58227,-0.41454,1.1105,0.0022709,0.35642,0,0.17,0.112,0.3347
-0.30531,0.26319,0.3349,-0.0014162,0.068266,0,0.3966,-0.125,0.394
0.040528,0.36205,-0.12721,0.00057229,-0.048986,0,0.476,0.0193,0.527
0.31609,0.36734,0.53785,0.0025602,0.1129,0,0.35767,0.117,0.2864
0.31294,0.18771,0.36148,0.0013208,0.079126,0,0.3832,0.124,0.415
-0.32134,0.31399,0.032917,-0.00076191,-0.007783,0,0.4356,-0.145,0.486
-0.25693,0.30768,0.39139,-0.00144,0.079524,0,0.3958,-0.104,0.356
0.16762,0.51359,-0.54518,0.0022451,-0.15459,0,0.496,0.0839,0.618
0.12344,-0.58163,0.51033,-0.0041952,0.15389,0,0.218,0.027,0.601
0.3569,0.68085,-0.57237,0.0022894,-0.16834,0,0.515,0.192,0.541
0.16786,-0.13624,0.70905,-0.0021172,0.18795,0,0.3029,0.0513,0.403
0.0087193,0.0032379,0.60583,-0.00011512,0.15156,0,0.34076,0.00297,0.395
0.1343,0.42203,0.087586,0.00065754,-0.00063039,0,0.467,0.0631,0.415
0.30948,0.32123,-0.14968,0.0004935,-0.051747,0,0.4441,0.142,0.555
0.3104,0.3216,-0.21804,0.00058435,-0.067969,0,0.4427,0.142,0.582
0.16912,0.45342,-0.3089,0.0012401,-0.095955,0,0.492,0.084,0.555
0.013323,0.49873,-0.2124,0.00035424,-0.076894,0,0.509,0.00678,0.494
0.7976,0.052028,0.09419,0.00041331,0.019644,0,0.2752,0.282,0.573
0.16583,-0.56153,0.57871,-0.0074695,0.16916,0,0.227,0.0379,0.57
0.16214,0.48567,0.31938,0.0010374,0.051308,0,0.4273,0.0699,0.3052
0.033389,1.0344,-0.89363,0.002182,-0.26737,0,0.612,0.0204,0.464
-0.49531,-0.30735,0.81541,0.0018525,0.23271,0,0.237,-0.128,0.413
0.20464,0.3758,-0.0095256,0.00066847,-0.021193,0,0.464,0.0963,0.474
0.34678,0.15559,0.10948,0.00059144,0.018939,0,0.3957,0.143,0.525
0.36854,-0.21621,0.6659,-0.0014202,0.18139,0,0.2823,0.109,0.443
-0.35503,-0.63847,0.88998,0.009739,0.27939,0,0.198,-0.0732,0.463
-0.4456,-0.052155,0.38499,-0.00053477,0.09879,0,0.3245,-0.155,0.497
0.27462,-0.52934,0.86322,-0.0066605,0.25871,0,0.223,0.0627,0.45
0.25184,-0.69738,0.66473,-0.010005,0.19705,0,0.191,0.049,0.565
-0.28032,0.70481,-0.47976,-0.00242,-0.14842,0,0.535,-0.154,0.491
-0.36977,0.23792,-0.14568,-0.00034467,-0.046676,0,0.4128,-0.16,0.591
-0.031595,-0.10244,0.78344,0.00053903,0.2066,0,0.2964,-0.00936,0.367
-0.25242,0.31111,0.061859,-0.00067314,-0.00076543,0,0.442,-0.114,0.476
0.078969,0.44516,-0.37159,0.0015934,-0.11108,0,0.493,0.039,0.584
-0.2885,-0.0048693,0.65354,-0.00016013,0.16507,0,0.3174,-0.0942,0.381
0.21072,0.23892,-0.038588,0.00032641,-0.021155,0,0.4348,0.093,0.548
0.064357,0.089967,-0.33389,0.00051108,-0.084533,0,0.3678,0.0237,0.723
0.035157,-0.5207,0.49328,-0.0014922,0.14533,0,0.237,0.00832,0.594
-0.040221,0.40044,-0.57625,-0.0027365,-0.15838,0,0.458,-0.0184,0.684
0.10136,0.44229,-0.50118,0.0021874,-0.14143,0,0.481,0.0489,0.636
-0.37753,-0.14395,0.69049,0.00050217,0.18411,0,0.2875,-0.114,0.412
-0.028438,0.19286,0.47665,7.034e-05,0.10712,0,0.3832,-0.0109,0.372
0.050835,0.07095,-0.32309,0.0005135,-0.081106,0,0.3617,0.0184,0.726
0.1657,0.42229,-0.26288,0.0010274,-0.083558,0,0.485,0.0811,0.552
0.0087072,0.86026,-0.52731,0.00041885,-0.17173,0,0.584,0.00508,0.422
0.0093474,0.46386,-0.025236,0.0001553,-0.030349,0,0.49,0.00458,0.438
0.16776,-0.45958,0.57395,-0.0065867,0.16801,0,0.2538,0.0429,0.547
-0.1536,-0.068969,0.70126,0.0015729,0.18169,0,0.3121,-0.0483,0.385
-0.0069911,-0.039181,-0.21208,-4.5894e-05,-0.049359,0,0.3333,-0.00233,0.724
0.50814,-0.23656,-0.015626,-0.0013499,0.0084059,0,0.246,0.137,0.713
0.26792,-0.002395,-0.19969,-0.00051868,-0.047861,0,0.3384,0.0929,0.707
0.07584,0.71126,-0.37002,0.0022081,-0.12523,0,0.553,0.042,0.444
0.10952,-0.59271,0.51131,-0.0037206,0.15464,0,0.215,0.0236,0.603
-0.59863,0.031767,0.51942,-0.0019589,0.13003,0,0.2961,-0.202,0.416
-0.26471,-0.14609,0.35094,0.00038983,0.094389,0,0.3276,-0.0888,0.543
-0.11477,0.086744,0.61905,0.00049681,0.15014,0,0.34357,-0.0396,0.362
0.31338,0.35455,-0.39438,0.00059562,-0.11108,0,0.4413,0.143,0.636
-0.05607,0.22992,0.58981,6.261e-05,0.13378,0,0.3599,-0.0202,0.3212
-0.59782,-0.42287,0.72201,0.0046649,0.21021,0,0.216,-0.147,0.479
-0.10727,0.24739,-0.32761,-0.00063595,-0.090647,0,0.43,-0.0463,0.658
-0.48868,-0.007878,0.42921,-0.00105,0.10801,0,0.3216,-0.171,0.464
-0.49452,-0.59394,0.3215,0.0028435,0.11123,0,0.169,-0.0911,0.674
-0.58991,0.44794,-0.29457,-0.00092619,-0.092208,0,0.4138,-0.277,0.552
0.32165,-0.34121,0.19632,-0.00089566,0.065726,0,0.2563,0.0854,0.663
0.077851,0.45818,-0.062076,0.0008108,-0.038358,0,0.491,0.0383,0.455
-0.0045554,0.74952,-0.16858,-0.00014178,-0.080907,0,0.538,-0.00245,0.3459
-0.39832,0.017514,0.42871,-0.00099592,0.10602,0,0.3398,-0.143,0.455
-0.38983,-0.56022,0.49248,0.0049561,0.15126,0,0.208,-0.0854,0.603
-0.045501,0.39301,0.060113,-0.00036785,-0.0058314,0,0.47,-0.0214,0.439
0.05258,-0.14733,0.83661,-0.00093499,0.22492,0,0.2815,0.0148,0.362
0.28046,0.51177,-0.25451,0.0011691,-0.086046,0,0.493,0.142,0.504
-0.42828,-0.1253,0.59858,-7.5511e-05,0.15876,0,0.2957,-0.135,0.44
0.56934,-0.069302,0.30149,0.00036188,0.078086,0,0.3031,0.194,0.536
-0.0046986,-0.28359,0.97269,9.0133e-05,0.2767,0,0.243,-0.00114,0.352
-0.48514,-0.33285,0.76669,0.0026089,0.21917,0,0.241,-0.127,0.438
-0.19867,-0.81663,0.80107,0.013302,0.23332,0,0.171,-0.0342,0.534
-0.019858,-1.0579,1.2217,0.032134,-0.79915,0,0.132,-0.00428,0.485
0.3686,0.085947,0.15599,0.00054975,0.033928,0,0.3754,0.145,0.535
0.29631,-0.083108,-0.093532,-0.00047791,-0.018386,0,0.3187,0.0973,0.695
-0.013644,-0.20475,0.94557,0.00023392,0.26206,0,0.2539,-0.00346,0.3415
0.2792,-0.053244,0.71308,-0.00058925,0.18408,0,0.3028,0.0868,0.376
0.18371,-0.67331,0.90046,-0.0071404,0.28471,0,0.201,0.0372,0.466
0.057223,0.2368,-0.061349,0.0002742,-0.026632,0,0.4434,0.0254,0.558
0.18038,-1.1636,0.97051,-0.0023292,0.28467,0,0.105,0.0191,0.517
0.35603,-0.69286,0.88256,-0.013411,0.27934,0,0.189,0.07,0.477
-0.061629,0.44232,-0.25228,-0.0011367,-0.082815,0,0.496,-0.0306,0.538
-0.35436,0.69159,-0.42636,-0.0020513,-0.13501,0,0.519,-0.192,0.477
0.54486,0.0041305,0.046986,0.00012155,0.011087,0,0.3234,0.196,0.61
0.13464,-0.30009,0.48611,-0.0028879,0.13721,0,0.2955,0.04,0.538
-0.18989,0.13377,0.36248,-0.00062922,0.082014,0,0.3881,-0.0746,0.436
-0.21449,0.52485,-0.32659,-0.0014383,-0.10362,0,0.505,-0.11,0.526
-0.20572,-0.19845,0.24289,0.00051812,0.069886,0,0.3163,-0.066,0.603
0.4458,-0.75079,0.63533,-0.0076231,0.19524,0,0.162,0.0773,0.586
-0.21844,0.43376,0.06761,-0.00089377,-0.0059166,0,0.464,-0.103,0.417
-0.53645,-0.32656,0.47544,0.00098734,0.13492,0,0.2506,-0.149,0.55
-0.25194,0.2604,0.29953,-0.0010893,0.059567,0,0.4079,-0.105,0.408
0.48918,-0.25521,0.78218,-0.0011167,0.21921,0,0.248,0.132,0.411
-0.52772,-0.36328,0.78003,0.0030697,0.22573,0,0.23,-0.134,0.441
0.10262,0.27417,0.40467,0.00049139,0.084442,0,0.402,0.0414,0.365
0.053812,-0.015362,0.88368,-0.0005798,0.22957,0,0.2768,0.0149,0.3106
0.9149,-0.90184,0.91881,-0.011084,0.26899,0,0.098,0.127,0.502
0.046444,-0.21915,0.79917,-0.0010263,0.21866,0,0.2822,0.0131,0.395
-0.13104,-0.24463,-0.0038547,0.00045309,0.011307,0,0.2777,-0.0366,0.711
0.51265,-0.15788,0.17137,4.8606e-07,0.049905,0,0.2896,0.163,0.618
-0.55298,0.19737,0.5274,-0.0032129,0.12225,0,0.3175,-0.196,0.353
-0.47413,-0.17122,0.35187,0.00032088,0.095817,0,0.2962,-0.152,0.551
0.0082414,0.25332,-0.48438,0.00040979,-0.12826,0,0.413,0.0034,0.714
-0.2344,-0.71595,0.77297,0.014617,0.23005,0,0.192,-0.0456,0.526
0.081171,0.36706,0.25927,0.0003889,0.043518,0,0.4376,0.0356,0.377
-0.063675,-0.0034835,0.7052,0.00077426,0.17864,0,0.3201,-0.0204,0.363
-2.871,-1.1149,-1.343,-1.9826e-08,-0.22777,-6.4219,0.566,0.157,0.578
0.26053,0.22175,0.3322,0.0011207,0.069784,0,0.3976,0.106,0.412
-0.1736,0.54671,-0.0087298,-0.0011965,-0.030185,0,0.491,-0.0861,0.391
0.37161,-0.23982,0.74075,-0.0019102,0.20373,0,0.2695,0.105,0.422
0.5089,-0.039369,-0.09038,-0.00045179,-0.01974,0,0.3065,0.171,0.679
0.22054,0.33851,-0.296,0.00065231,-0.087278,0,0.455,0.102,0.605
0.5504,-0.25771,0.41877,-0.00045645,0.11678,0,0.264,0.162,0.552
0.21814,0.72113,-0.44467,0.002706,-0.14138,0,0.546,0.121,0.468
0.057748,-0.45631,0.67005,-0.0024496,0.19663,0,0.2566,0.0148,0.508
-0.062743,0.3582,0.099596,-0.00032509,0.0055718,0,0.46,-0.0289,0.44
-0.33128,0.58603,0.017159,-0.0018082,-0.026117,0,0.471,-0.162,0.362
-0.35519,0.05233,0.69064,-0.001307,0.17254,0,0.3073,-0.114,0.3498
0.40983,-0.30619,0.67943,-0.0025996,0.19098,0,0.2625,0.114,0.464
-0.076738,0.19547,-0.42005,-0.0011745,-0.11003,0,0.3981,-0.0306,0.714
-0.32483,-0.15526,0.11283,8.8723e-05,0.035466,0,0.3118,-0.105,0.64
-0.61642,-0.33055,0.82625,0.0018539,0.23985,0,0.216,-0.153,0.415
-0.29207,0.053702,-0.046703,2.483e-06,-0.01401,0,0.3725,-0.112,0.628
0.024213,0.46413,0.066662,0.00029905,-0.0083299,0,0.479,0.0116,0.403
-0.0056383,0.58113,-0.1386,-0.0001401,-0.063961,0,0.518,-0.00292,0.423
-0.35819,-0.28583,0.59731,0.0022996,0.16657,0,0.2779,-0.104,0.49
-0.097557,0.39148,0.24603,-0.0004802,0.038965,0,0.4414,-0.0432,0.371
0.30853,-0.013154,0.32087,0.0004914,0.079948,0,0.35455,0.113,0.508
0.078835,0.25154,-0.44129,0.0015767,-0.11773,0,0.4179,0.033,0.699
-0.23751,0.48149,-0.60879,-0.0014838,-0.16755,0,0.471,-0.114,0.658
-0.08854,0.42413,-0.31537,-0.0013501,-0.096535,0,0.489,-0.0434,0.572
0.30745,0.21733,0.3812,0.0014368,0.082349,0,0.3842,0.122,0.396
-0.020024,-0.18085,-0.073309,7.064e-05,-0.0088749,0,0.2956,-0.00592,0.718
-0.1962,-0.4859,1.1913,-0.00082235,0.38482,0,0.179,-0.0356,0.3224
0.36419,0.2066,0.60219,0.0023939,0.13972,0,0.3331,0.127,0.3256
0.25614,-0.70554,0.65583,-0.0093351,0.19549,0,0.188,0.0491,0.57
-0.47417,-0.4316,0.37236,0.0017393,0.11477,0,0.228,-0.117,0.619
-0.37624,0.044002,0.13965,-0.00036956,0.032019,0,0.3645,-0.144,0.558
-0.27502,0.18265,0.52902,-0.001413,0.1215,0,0.3579,-0.101,0.358
-0.12558,0.13708,-0.062562,-9.4287e-05,-0.021867,0,0.4119,-0.052,0.601
0.33258,-0.0071161,-0.10716,-0.00026501,-0.025436,0,0.34162,0.118,0.674
-0.23666,0.3057,-0.20718,-0.00044554,-0.064664,0,0.4478,-0.108,0.585
0.42451,-0.38275,0.54809,-0.0031759,0.1569,0,0.2523,0.114,0.537
-0.3719,-0.32954,1.0048,0.0017801,0.29294,0,0.217,-0.0846,0.352
-0.20536,-0.079614,0.71078,0.0015421,0.18499,0,0.3064,-0.0638,0.385
-0.0019814,0.21867,-0.34035,-8.9419e-05,-0.092324,0,0.4202,-0.000832,0.675
0.67211,-0.56164,0.49845,-0.002953,0.15297,0,0.176,0.14,0.601
0.11401,0.45587,-0.24911,0.0012456,-0.082276,0,0.497,0.0569,0.53
0.38721,-0.046237,0.027651,-2.4078e-05,0.0090285,0,0.3335,0.136,0.636
